!TRANS + UP + LOW + COLLRATES(cm^3 s^-1)
309 26 9 7.14943e-12 1.03823e-12 3.07998e-12
310 26 10 8.05288e-12 1.24958e-12 3.56486e-12
311 26 11 8.98007e-12 1.85064e-12 4.46514e-12
312 26 12 9.93538e-12 2.4864e-12 5.5949e-12
313 26 13 1.0924e-11 2.90133e-12 5.90098e-12
314 26 14 1.19522e-11 4.98035e-12 8.62618e-12
315 26 15 1.30279e-11 4.72502e-12 8.5999e-12
316 26 16 1.41608e-11 8.47389e-12 1.14922e-11
317 26 17 1.53639e-11 9.24722e-12 1.4499e-11
318 26 18 1.80542e-11 1.18596e-11 1.41152e-11
319 26 19 2.07599e-11 1.8242e-11 2.35396e-11
320 26 20 2.19634e-11 1.62282e-11 2.06763e-11
321 26 21 3.00885e-11 2.93143e-11 3.27927e-11
322 26 22 2.84143e-11 2.87762e-11 3.91194e-11
323 26 23 4.05313e-11 3.92032e-11 4.52184e-11
324 26 24 7.15902e-11 8.20927e-11 1.04513e-10
325 26 25 6.90876e-11 5.99714e-11 7.93763e-11
326 27 1 3.93072e-13 1.75949e-14 8.84671e-14
327 27 2 1.18006e-12 5.52617e-14 3.40648e-13
328 27 3 1.96958e-12 9.66103e-14 4.95296e-13
329 27 4 2.76337e-12 1.46923e-13 7.69263e-13
330 27 5 3.56324e-12 2.11903e-13 1.06292e-12
331 27 6 4.3711e-12 2.90537e-13 1.24314e-12
332 27 7 5.189e-12 4.01205e-13 1.77078e-12
333 27 8 6.01918e-12 5.58602e-13 1.99485e-12
334 27 9 6.8641e-12 7.10984e-13 2.54828e-12
335 27 10 7.72654e-12 1.06815e-12 3.17648e-12
336 27 11 8.60967e-12 1.27848e-12 3.64279e-12
337 27 12 9.51714e-12 1.88899e-12 4.55828e-12
338 27 13 1.04533e-11 2.531e-12 5.6845e-12
339 27 14 1.14231e-11 2.94462e-12 5.9804e-12
340 27 15 1.24331e-11 5.04903e-12 8.73122e-12
341 27 16 1.34907e-11 4.77711e-12 8.68044e-12
342 27 17 1.4606e-11 8.55918e-12 1.15907e-11
343 27 18 1.57915e-11 9.32458e-12 1.46025e-11
344 27 19 1.84763e-11 1.19412e-11 1.41932e-11
345 27 20 2.11718e-11 1.83513e-11 2.36601e-11
346 27 21 2.2352e-11 1.62995e-11 2.07506e-11
347 27 22 3.04853e-11 2.94249e-11 3.28952e-11
348 27 23 2.87711e-11 2.88525e-11 3.92093e-11
349 27 24 4.08873e-11 3.92751e-11 4.52837e-11
350 27 25 7.19583e-11 8.21974e-11 1.04632e-10
351 27 26 6.93922e-11 5.99905e-11 7.93903e-11
352 28 1 3.78778e-13 1.40378e-14 9.77092e-14
353 28 2 1.13709e-12 4.31355e-14 2.32072e-13
354 28 3 1.89766e-12 7.56879e-14 4.82823e-13
355 28 4 2.66206e-12 1.15188e-13 6.2277e-13
356 28 5 3.43188e-12 1.62977e-13 8.634e-13
357 28 6 4.20882e-12 2.27586e-13 1.1729e-12
358 28 7 4.99469e-12 3.06591e-13 1.32197e-12
359 28 8 5.79145e-12 4.17516e-13 1.85872e-12
360 28 9 6.60125e-12 5.78227e-13 2.07609e-12
361 28 10 7.42649e-12 7.30619e-13 2.62047e-12
362 28 11 8.26988e-12 1.09484e-12 3.26133e-12
363 28 12 9.13451e-12 1.30501e-12 3.71397e-12
364 28 13 1.0024e-11 1.92379e-12 4.63822e-12
365 28 14 1.09425e-11 2.57225e-12 5.76974e-12
366 28 15 1.18953e-11 2.98451e-12 6.05052e-12
367 28 16 1.28883e-11 5.11249e-12 8.82978e-12
368 28 17 1.39295e-11 4.82559e-12 8.75515e-12
369 28 18 1.50284e-11 8.63819e-12 1.16822e-11
370 28 19 1.61978e-11 9.39658e-12 1.47004e-11
371 28 20 1.88773e-11 1.20171e-11 1.42659e-11
372 28 21 2.15633e-11 1.84529e-11 2.37744e-11
373 28 22 2.2722e-11 1.63663e-11 2.08206e-11
374 28 23 3.08627e-11 2.9528e-11 3.29926e-11
375 28 24 2.91115e-11 2.89241e-11 3.92943e-11
376 28 25 4.12269e-11 3.93428e-11 4.53466e-11
377 28 26 7.2309e-11 8.22956e-11 1.04744e-10
378 28 27 6.96841e-11 6.00094e-11 7.94057e-11
379 29 1 3.65488e-13 1.1277e-14 6.66442e-14
380 29 2 1.09714e-12 3.37551e-14 2.42807e-13
381 29 3 1.83083e-12 6.02963e-14 3.50567e-13
382 29 4 2.56794e-12 8.98097e-14 5.81014e-13
383 29 5 3.30992e-12 1.28159e-13 7.213e-13
384 29 6 4.05827e-12 1.75645e-13 9.41951e-13
385 29 7 4.8146e-12 2.39689e-13 1.25297e-12
386 29 8 5.58064e-12 3.20122e-13 1.39371e-12
387 29 9 6.35827e-12 4.31612e-13 1.92818e-12
388 29 10 7.14959e-12 5.95395e-13 2.14649e-12
